[header]
width=60
height=60
tilewidth=16
tileheight=16
orientation=orthogonal

[tilesets]
1tileset=../tuti.jpg,16,16,0,0
2tileset=../konnkuri.jpg,16,16,0,0
4tileset=../biru.jpg,16,16,0,0
3tileset=../douro.jpg,16,16,0,0

[layer]
type=タイル・レイヤー1
data=
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,1,2,2,2,2,2,2,1,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,1,2,2,2,2,2,2,1,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,3,3,1,2,4,4,4,4,2,1,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,3,3,1,2,4,4,4,4,2,1,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,4,4,2,2,
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,4,4,2,2,
2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,4,4,4,1,3,3,1,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,4,4,4,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,4,4,4,4,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,4,4,4,4,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,3,3,1,2,2,2,2,2,2,1,3,3,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,3,3,1,2,2,2,2,2,2,1,3,3,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,4,4,4,4,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
